id,label
84,0.000000
7264,0.999894
10910,0.000000
4017,0.000000
197,1.000000
6509,0.000000
9915,0.000000
2863,0.000000
6249,1.000000
10266,0.000000
3280,0.000000
8193,0.999988
9762,0.000000
4035,0.000000
6375,0.999995
8354,0.000000
7926,0.000000
7847,0.000000
3505,1.000000
1001,0.000000
8035,0.000000
8255,0.999877
4962,1.000000
3012,0.000000
10285,0.999969
2980,0.000000
1863,0.999994
5247,0.000000
3339,0.904994
5662,1.000000
2483,0.995402
12163,0.999982
11036,1.000000
6254,0.999982
83,1.000000
1192,0.000006
2504,1.000000
7450,1.000000
5886,1.000000
4948,0.000000
7952,0.080595
1097,0.000000
1979,0.999958
9056,0.000000
8848,0.000000
2085,0.883335
5563,0.000000
1974,0.000000
7340,0.000000
6763,0.999903
10238,1.000000
4212,0.000000
4454,0.000000
3769,0.000000
7007,0.000006
9732,0.000000
1804,0.000000
6290,0.880201
11076,0.000000
2959,0.000000
7283,0.999995
10885,0.000000
8770,0.000000
12368,0.000000
7266,0.000000
8689,0.000000
528,1.000000
520,0.000000
5435,0.000000
3886,0.000000
11126,0.999998
10105,0.999381
12048,0.999997
6399,1.000000
4847,0.998526
9496,0.000000
4542,0.000000
1613,0.000000
7106,0.000000
4096,0.000478
2005,1.000000
1691,0.985577
10413,0.000000
205,0.000000
4272,0.998013
5329,0.000000
7435,0.999527
6955,0.999938
2818,0.000000
8119,0.000000
9850,0.998992
1112,0.000000
10174,0.000104
3067,0.000000
91,0.000000
1844,0.000000
2370,0.000000
3665,0.000000
10307,0.966743
7070,0.000001
5053,0.000000
4782,0.999587
5576,0.000000
4228,0.000000
874,0.999999
1692,0.999999
5375,1.000000
10138,0.999987
4218,0.999974
1219,0.996630
9331,0.999984
9052,0.000000
3597,0.000000
4679,0.999812
5730,0.937651
8384,1.000000
10391,0.307813
178,1.000000
3093,0.000000
6927,0.000000
834,0.964508
5416,0.000001
688,1.000000
6878,0.000000
3441,0.977207
2582,1.000000
9095,0.465973
5879,0.000000
10488,0.999589
4597,0.000000
300,0.000000
2424,0.000157
1310,0.000000
10596,0.000000
12483,0.000000
1851,1.000000
11132,0.999869
10826,0.999993
9662,0.000002
6997,0.999973
7862,0.000000
12306,0.000000
9086,1.000000
881,0.000000
6803,0.999463
1322,0.000000
9756,0.999969
10148,0.996332
6492,0.999730
3118,0.000000
7104,0.999997
3254,0.014997
1831,0.991124
4673,0.000928
6569,1.000000
6936,1.000000
6332,0.999997
880,0.000000
6626,0.000000
11693,0.000000
985,0.000000
5945,0.000000
4222,0.000003
4415,0.999345
10315,1.000000
11844,0.999974
11268,0.192531
6013,0.000000
8731,0.337777
9962,0.999919
5147,1.000000
2427,0.000000
2458,0.000000
6532,1.000000
6935,0.000000
1256,0.000000
2200,0.000000
7868,0.000000
4446,0.000000
9750,0.000000
7482,0.000000
4448,0.000000
1565,0.000000
2665,0.000000
11033,0.999909
2805,0.000000
5524,0.999991
8483,0.999995
9891,0.976199
5715,0.999999
2004,1.000000
7163,0.000000
7553,0.999799
1740,0.000000
11046,1.000000
5031,0.087837
6418,0.000000
5346,0.999999
6675,0.999999
4872,1.000000
9297,1.000000
2175,0.999963
833,1.000000
9729,0.000000
1107,0.000000
1571,0.929217
2801,0.999905
3103,0.999424
7735,0.999999
3909,0.999998
8500,0.000000
11788,0.000000
5037,0.000000
3881,0.000018
735,1.000000
2220,1.000000
2198,0.837539
2481,0.999998
12166,0.000000
9629,0.000000
4294,1.000000
2994,0.000000
7269,0.000000
4460,0.000000
2735,0.000000
8215,0.996572
6261,0.000000
3603,0.000000
5134,0.000000
6108,0.999939
7858,0.000000
8730,0.657917
3636,0.000000
5918,0.000000
10827,0.000000
11872,0.000000
2489,0.999999
3168,0.000000
8497,1.000000
3693,0.999987
106,0.999980
993,0.995257
10879,1.000000
4647,1.000000
8567,0.000000
11151,1.000000
2138,0.999795
11712,0.000000
2270,0.000000
12045,0.000000
9404,0.000000
5301,0.990450
8422,1.000000
1419,0.000000
1536,1.000000
1301,0.214764
9278,0.000000
6985,0.999989
3764,0.000000
9489,0.861717
5483,0.000000
9596,0.000002
6320,0.000001
4276,0.817519
7302,0.000000
5748,0.999996
527,1.000000
3304,1.000000
8071,0.000000
5671,0.000000
2393,1.000000
8430,0.999909
8012,0.000000
4539,1.000000
11147,1.000000
2345,0.999858
10490,0.999996
3174,0.000000
11227,1.000000
2952,1.000000
9448,1.000000
9427,1.000000
5348,1.000000
5074,0.000000
11145,0.960127
10833,0.000000
12358,0.000000
7588,0.000000
115,0.000000
11611,0.000000
3438,0.000000
4845,0.000000
8362,0.996766
10343,0.000000
5445,0.000000
8284,0.000000
10629,1.000000
934,0.400091
3462,0.000000
2996,0.979058
2178,0.999280
8893,0.000000
1531,1.000000
755,0.000000
12050,0.000000
12280,0.000000
5668,0.696743
10497,0.999241
11975,0.999907
9833,1.000000
4602,0.999964
1624,0.000000
8631,0.000000
11162,0.000000
1615,0.000000
9079,0.000297
8495,0.000001
11971,0.000000
311,0.000000
1597,0.000000
8163,0.000000
6273,0.690127
4280,0.000000
11942,0.000000
4993,0.963486
7065,1.000000
11997,0.998304
8342,0.999094
8275,0.000000
6809,1.000000
656,0.999670
7709,0.000000
2394,0.000000
955,1.000000
6228,0.000000
3560,0.000000
10182,0.000000
7912,0.999503
12063,0.000000
5124,0.000000
11616,0.000000
7575,0.000000
4829,0.000000
1479,0.999999
4106,0.000000
11406,0.999997
9677,0.999998
10914,1.000000
12011,1.000000
4999,0.999994
2249,0.001148
10451,0.000000
574,1.000000
7831,0.000000
4053,0.999999
11798,0.000000
195,0.993175
4940,1.000000
7184,0.000000
3341,0.000000
11694,0.999999
3972,0.951999
8314,0.000000
6088,1.000000
7649,0.000000
9117,0.999808
3102,0.812114
1505,0.000000
5954,0.000081
6946,0.000000
10654,0.000000
5073,1.000000
1987,0.999604
12064,1.000000
310,0.000000
4924,0.967339
8515,1.000000
8120,0.000000
3742,1.000000
4343,1.000000
10618,0.000000
2295,1.000000
2674,0.000000
9522,0.000000
2635,0.999985
10593,1.000000
3628,0.000000
8443,0.000000
939,0.995347
8416,0.998765
12018,0.000000
6029,0.004813
2663,1.000000
2101,0.999995
2324,1.000000
11382,0.999802
11415,0.000000
5878,1.000000
7565,0.000000
7364,0.999898
8340,0.000000
12003,0.000000
2365,1.000000
5626,0.000001
11214,0.000000
9556,0.000018
6554,1.000000
6814,0.999998
7525,0.000000
10997,0.000000
697,0.000000
3979,0.999990
8403,0.999726
6742,0.988201
8828,1.000000
919,0.000000
1359,0.000000
5873,1.000000
2555,1.000000
5824,0.999979
7719,0.999626
11940,0.996981
6604,0.000000
394,1.000000
11362,0.000000
126,0.840289
5520,1.000000
1598,0.993542
10783,0.000008
9989,1.000000
6973,0.000000
6926,0.999920
1063,0.000000
5462,0.000000
7569,0.998240
7838,0.999802
3343,0.000000
3131,0.000000
6393,1.000000
2268,0.000000
1233,0.000000
7675,0.000000
4472,1.000000
5227,0.000000
5351,1.000000
10578,1.000000
5423,0.000000
11601,0.967192
7379,0.999986
9035,0.000000
4206,1.000000
10515,0.000000
7782,0.061123
7873,0.999998
6370,0.000000
3094,1.000000
8596,0.534865
5496,0.979851
4836,1.000000
3702,0.000000
9846,0.000000
7716,1.000000
4701,0.000000
4386,0.000003
11987,0.953568
5974,0.000000
10750,0.999942
6238,0.000000
11272,1.000000
11093,1.000000
12326,0.000000
10522,0.999977
10185,1.000000
5130,1.000000
4835,1.000000
7443,0.999894
1961,0.000000
11352,1.000000
31,1.000000
823,1.000000
11915,1.000000
4235,0.999827
1650,0.003698
1688,0.999972
1945,0.000000
7567,1.000000
206,0.000000
3906,0.004000
191,0.000000
7909,0.999881
10177,0.997583
1351,0.999989
1818,0.000000
4933,0.000000
12047,0.000000
11169,0.999990
12085,0.000000
7610,0.000000
6411,0.000000
1669,1.000000
7726,0.000000
10470,0.000000
7449,0.999999
8453,0.000000
8899,0.000000
3839,0.000000
545,0.999998
1427,1.000000
10987,0.000000
6193,0.999935
7722,1.000000
10022,0.999374
4547,0.998373
1121,1.000000
7023,0.000000
2900,0.999421
139,0.000000
1608,0.000000
8960,0.999999
1616,0.000002
1802,0.000000
9255,1.000000
1734,0.000000
2515,0.995494
1090,0.000000
4195,0.999995
259,0.000000
10970,0.000000
12333,0.999997
1954,1.000000
7925,0.999950
2911,1.000000
2237,0.000000
7796,1.000000
6694,0.000000
10689,0.999999
12128,0.000000
10005,0.000000
5735,0.999031
5138,0.000000
3739,0.999826
2525,0.698467
10509,1.000000
7903,0.970537
12475,0.000000
2192,0.009537
2785,0.000000
12160,0.999994
1948,1.000000
103,0.000000
6089,0.931460
10899,0.999999
232,0.025028
11723,1.000000
9610,0.000001
10190,1.000000
3021,0.999974
7180,1.000000
9964,0.000000
3993,0.000000
8358,0.103618
484,0.000000
9355,0.000000
4977,0.000000
2712,0.968190
3746,0.000000
12389,0.000000
11395,1.000000
9654,0.555700
6548,0.000000
2488,0.000000
10720,1.000000
8637,1.000000
2279,0.000000
6796,0.000000
5771,1.000000
10053,1.000000
10670,0.000000
7288,0.000000
3551,0.000000
621,0.000000
1469,0.999999
2800,0.996156
6850,1.000000
4658,0.000000
6773,0.999999
966,0.985553
2289,0.000000
2280,0.999999
10892,1.000000
8758,0.999977
1506,1.000000
2239,0.000000
10366,0.999974
8065,0.999997
9495,0.997231
9121,0.000000
10229,0.000010
2862,0.991127
387,0.000000
4537,0.995201
2282,0.000000
11515,1.000000
5525,0.000000
264,0.000000
1898,0.000000
12029,0.000000
4034,0.000000
6972,0.999821
2916,1.000000
3835,0.000000
5785,0.000000
8055,0.093759
11596,0.000000
4244,0.000000
4496,0.000000
7205,0.000000
9156,0.000000
3743,0.000000
7797,0.999590
10768,1.000000
1000,1.000000
2793,0.000000
9109,0.000000
7263,0.000001
2831,0.000000
1821,0.999997
6110,0.000000
2054,0.999655
8298,0.000000
11813,0.000000
11630,0.999993
5119,0.000000
10808,0.983604
848,0.999992
7306,0.894856
8940,0.999889
3864,0.000001
8675,1.000000
6518,0.000000
9389,0.000000
7285,0.999976
9828,1.000000
9463,0.000000
5963,0.000000
488,0.000000
2114,1.000000
4390,1.000000
11525,0.000000
6161,0.000000
5297,0.000000
10734,0.000000
4716,0.000001
771,0.000000
2395,0.000000
7828,1.000000
8765,0.000000
3086,0.035685
1376,1.000000
8861,1.000000
6853,1.000000
196,0.999997
3691,0.000000
3622,0.000000
2305,0.999826
6500,0.999042
12265,0.000000
6805,0.000000
146,0.919475
3517,0.000000
6166,0.000000
8643,1.000000
2887,0.000000
12012,0.917451
720,0.000000
8465,0.000000
2951,1.000000
4767,1.000000
5306,1.000000
5296,0.000000
4052,0.000000
6000,0.999998
4612,0.000000
10453,1.000000
8600,1.000000
3807,1.000000
3149,1.000000
2558,0.000000
7924,0.000000
9343,1.000000
499,0.999970
1522,0.000000
9328,0.000000
10613,0.000000
11048,0.999917
11456,0.000163
4179,0.000006
11669,0.999999
9743,0.999849
11976,0.000000
3175,0.000000
1080,1.000000
10151,0.000000
9036,0.999976
685,0.998815
418,1.000000
4963,0.999985
3364,0.999973
10460,0.000000
8219,0.999999
8843,1.000000
1824,0.000000
275,0.000000
3867,0.999859
3031,0.000000
1909,0.999968
11308,0.999704
930,1.000000
8411,1.000000
11177,0.000001
4722,0.000000
7178,0.000000
2287,0.000000
10462,0.955100
7044,0.001655
741,0.000008
1750,0.000000
10521,0.000000
4849,0.999952
11736,0.000003
8217,0.999927
12382,0.999989
6075,0.985344
7603,1.000000
9686,0.999092
198,0.000000
1985,0.000000
1483,1.000000
8383,0.000001
114,0.000000
958,1.000000
1467,0.000000
2475,0.000000
11640,1.000000
7645,1.000000
10106,0.000000
2865,0.000000
6291,0.000000
2671,1.000000
9193,0.993382
5853,0.000000
1111,0.000000
11930,0.000000
5629,1.000000
1893,0.000000
1873,0.997774
7634,0.000001
10184,0.000000
10108,1.000000
7983,0.000000
5946,1.000000
11168,0.000000
3,1.000000
4708,1.000000
12155,0.998845
3454,0.999985
11763,0.999999
8785,0.000000
2368,1.000000
3544,0.980041
12070,0.000000
410,0.000000
11786,0.000000
7703,0.000000
10267,0.000000
3840,0.000000
6213,0.000000
11955,1.000000
5921,0.000000
5113,0.938322
7823,0.992286
11776,0.999986
1198,0.000000
11784,0.000002
1835,0.000000
12179,0.999998
1237,1.000000
6542,0.999931
10724,1.000000
3832,0.000368
3737,0.000000
3858,0.999997
905,0.000000
2808,0.000000
841,0.000000
1344,0.000000
11573,0.000000
1925,1.000000
11094,0.000000
5449,1.000000
9396,1.000000
303,0.000000
10557,0.000000
6502,1.000000
10850,0.000000
10717,0.999988
4550,0.000004
7470,1.000000
7641,0.998440
6270,0.000000
5760,0.953932
11612,0.000000
1370,0.000000
9310,1.000000
11211,0.001582
2842,0.999995
1062,0.000000
4304,0.999998
8802,1.000000
4237,1.000000
121,0.000000
7017,1.000000
2524,0.038882
9116,0.000302
2531,0.000000
6016,1.000000
11328,0.000000
227,0.989987
12148,0.000000
10467,0.000000
3600,0.932105
10704,0.000000
7210,0.000000
3296,0.000000
1217,0.999967
1168,0.000000
2883,0.000000
2142,0.000297
7745,1.000000
612,1.000000
11356,0.999998
11498,0.000000
592,0.000000
6082,1.000000
6395,1.000000
1896,0.000000
3083,1.000000
1068,0.999892
5381,0.999941
6284,1.000000
7544,1.000000
1391,0.000000
2112,0.000000
10732,0.000000
277,0.335280
5052,0.999974
903,0.993240
908,0.999974
8573,0.997469
2465,1.000000
12098,1.000000
9899,0.000000
3187,1.000000
846,1.000000
4922,0.000000
12200,0.999998
11775,1.000000
7671,0.998490
4135,0.981234
6967,0.997723
5650,1.000000
1592,0.002317
8262,0.000000
5361,1.000000
9417,1.000000
4429,0.999999
8297,0.000000
845,0.999981
174,0.000000
7786,0.000000
12208,1.000000
3512,1.000000
12041,0.999992
12473,0.000000
4909,0.999997
4176,0.999092
11880,0.000003
4650,0.521201
11750,0.000000
3599,0.000007
7861,0.999976
1926,0.000000
5497,0.995059
7188,0.999695
10154,0.000000
2117,0.999904
9643,1.000000
8049,1.000000
1159,0.000000
154,0.000000
6939,0.000000
5383,0.999993
1829,1.000000
8398,1.000000
8192,0.000000
5533,0.000000
6527,0.314748
12254,0.999998
12195,0.000000
11939,0.000000
2699,0.000000
3490,1.000000
11387,0.999996
2760,0.000000
2694,0.000000
8902,0.023959
11064,0.000000
10096,1.000000
11614,0.000000
1612,0.999982
10671,0.000000
7918,1.000000
9653,0.000000
4894,0.999643
11146,0.999945
8736,0.999411
9402,0.999919
11518,0.000000
7101,0.000015
7774,0.999889
707,0.999373
2999,0.000000
1094,0.999988
119,0.999908
7249,0.000000
6684,0.005694
659,0.000000
7660,0.999982
7027,0.000000
4616,1.000000
5706,1.000000
11560,0.000000
630,0.999999
9006,1.000000
1814,1.000000
9469,0.000000
9718,0.000000
187,0.000000
11790,0.994559
3054,0.000000
11919,0.000000
1015,0.000000
7757,0.000000
6980,1.000000
2154,1.000000
9292,0.000000
4102,1.000000
6452,0.000000
1455,0.000000
5244,0.974999
10122,0.000000
4814,0.999335
11270,0.000000
10712,1.000000
2907,0.999996
3837,0.046669
7756,0.999974
2334,0.632632
2430,0.999926
9128,0.999999
1652,0.838509
2633,0.000000
12146,1.000000
10367,0.000190
6587,0.000000
7818,0.997841
5100,0.999897
2875,1.000000
938,0.000000
11732,1.000000
10308,0.000000
5788,0.000000
9826,0.861794
885,0.986259
8491,0.000022
9171,1.000000
10386,0.000000
6811,0.953017
8060,0.999999
446,0.978927
11129,0.000000
2119,0.991012
3851,0.001273
8438,1.000000
185,0.000000
2511,0.999998
2745,0.999993
11516,0.999644
11862,1.000000
4469,0.998477
4133,0.000000
8772,1.000000
3472,0.000000
8918,0.999285
4178,0.999969
6710,1.000000
1269,0.932025
8137,0.000022
5009,0.000000
4381,0.000000
2441,0.000046
2433,0.999988
10563,1.000000
10999,0.000000
6041,0.999863
1870,0.000000
3884,1.000000
5327,0.998064
8459,0.000046
9356,1.000000
5690,0.999997
6246,0.999910
1176,0.000000
2168,0.000000
6839,0.852668
2451,0.999833
8293,0.000000
2161,0.000000
43,1.000000
5754,0.000000
4095,0.999997
5237,0.999963
2763,1.000000
5474,0.000000
7655,0.000000
2453,0.000000
3448,0.000000
8288,0.999241
3264,0.956009
2836,0.000009
5546,0.000000
10354,0.999992
1573,1.000000
9431,0.995685
2943,0.000000
5290,0.000000
10646,1.000000
169,0.000000
7711,1.000000
8793,1.000000
5316,0.000000
6141,1.000000
3846,0.138078
9400,0.000000
1394,0.000000
9014,0.000000
1061,0.000000
4530,0.000000
8080,0.999542
1614,0.000015
7908,0.676469
4130,0.999111
2474,0.999879
11331,0.999354
2513,0.000000
8317,0.025995
4560,0.000000
4583,0.000000
6352,0.000000
4667,0.999379
3277,1.000000
4177,0.994504
11397,0.000000
12340,0.000000
9241,1.000000
6898,0.000000
383,1.000000
11306,1.000000
10759,0.000000
10305,0.990276
1812,0.000000
8908,0.000000
416,0.000000
7986,0.993803
11163,0.000000
12465,0.000000
10604,0.000000
9542,0.000000
11598,0.999860
11120,0.065882
4364,0.000000
4269,0.000000
6824,0.999964
8472,0.000000
4942,0.762457
11908,0.000000
3338,0.023000
9764,1.000000
152,0.000000
10198,0.000000
2332,0.000000
5995,0.999987
7261,1.000000
562,0.000000
11549,0.000000
10995,0.000000
4763,0.999161
6140,0.996406
9364,0.311069
8558,0.000000
10038,0.999450
11173,0.951381
7260,0.999998
7967,1.000000
9872,0.000000
10787,0.367749
8338,0.000000
10731,0.999995
2573,1.000000
8279,0.999965
12393,0.834093
598,0.000000
1019,0.999999
6269,0.000000
12241,0.024304
10631,0.000000
5613,1.000000
1046,0.000000
7961,0.000014
4401,0.999939
1642,0.999988
2879,0.995554
5218,0.947816
11711,0.012195
8696,0.999996
7418,0.000024
234,0.000000
9173,0.000141
6438,0.999998
11581,0.000014
11978,0.999890
7284,0.000000
2615,0.047740
9660,1.000000
9944,0.999993
11208,0.999990
6537,0.000000
9736,0.000000
247,1.000000
1038,1.000000
6316,0.000000
642,0.000000
3539,0.999999
2480,0.000000
11708,0.000000
12469,0.000000
7349,0.000092
12074,1.000000
4732,0.999038
3173,0.000000
11174,1.000000
7235,0.000000
5876,0.000000
3596,0.996467
7989,0.999623
3186,0.000000
7207,0.000000
8138,0.236262
11378,1.000000
2564,0.000000
4996,1.000000
2025,0.000000
7115,0.000000
4866,1.000000
3060,0.999999
6251,0.000000
9410,0.999562
1838,0.998935
7473,0.999486
6794,0.998517
10598,0.735913
7822,0.996126
1778,0.000000
90,0.000001
8553,0.000000
970,0.999947
4880,0.000000
8873,0.004030
3670,0.000000
842,1.000000
5775,0.000000
10937,1.000000
3655,1.000000
636,0.646309
463,1.000000
4210,1.000000
10586,0.000000
7595,1.000000
12162,0.000000
11021,0.744736
2000,0.999063
11730,0.999692
828,1.000000
4331,0.000000
4875,0.945572
12053,0.003158
708,0.980785
8274,0.000000
4863,0.000000
11943,0.000000
4981,0.000000
6006,0.000000
721,0.000000
2209,1.000000
417,0.999984
5008,0.000000
3908,0.968743
5325,0.000000
5382,0.999998
2163,1.000000
11404,0.000000
8754,0.000000
8676,0.988549
4604,0.000000
10040,0.000000
5609,0.000000
6673,0.000000
2554,0.000000
3943,0.999993
11966,0.000000
8550,0.000008
7900,1.000000
6113,0.000000
11336,0.000000
3834,0.000000
2406,0.999980
12398,0.000000
1913,0.000000
9287,1.000000
3070,1.000000
1718,0.000000
4811,0.000004
1481,1.000000
5957,0.999999
5071,1.000000
3184,1.000000
8680,0.000004
5087,0.000131
513,1.000000
8440,1.000000
6322,0.790863
713,1.000000
12451,0.000000
780,0.999997
4697,0.000000
10687,0.000000
3397,0.000000
9877,0.000000
4278,0.000000
5583,0.000000
819,0.990478
224,0.000000
9738,0.996523
4427,0.999998
8649,0.000000
11195,0.903217
5705,0.998135
478,0.000000
1556,0.000000
2589,0.997167
6784,0.000000
4653,0.000000
2278,0.000000
2804,0.999999
806,0.999731
2328,0.000000
5420,1.000000
2775,0.999969
3390,0.000000
4754,0.000000
11547,0.000000
4105,0.000000
10710,0.994555
8965,1.000000
74,0.999989
1152,0.000000
7374,1.000000
9913,0.000000
4330,0.999983
10129,0.967328
4075,0.000000
12078,0.000000
8504,0.000000
11100,1.000000
5767,0.000000
2096,0.000000
4384,0.000000
6872,1.000000
4488,0.000000
7958,0.000000
8650,0.000000
2460,0.000000
8121,1.000000
4254,0.000000
9878,0.000000
10226,0.000000
51,0.000000
2520,0.282472
12262,0.983006
6339,0.030249
4122,0.999050
1540,0.000000
1700,0.000000
8295,0.000000
6642,0.000000
3504,0.999897
5077,0.999987
1064,0.000000
7414,0.000000
260,0.000000
7816,0.999983
10776,0.000000
3919,1.000000
2294,0.998933
2257,0.000002
11410,0.000000
7549,0.000000
8216,0.998633
1762,0.999970
1655,0.947703
1673,0.000085
10422,0.529667
11530,0.999995
2644,0.627251
12308,0.000000
8047,0.000000
5355,0.000005
7835,0.978686
1325,0.000000
7217,0.000000
10636,0.999975
2080,0.916361
6677,0.000000
3449,0.000000
7945,1.000000
5057,0.000000
5347,1.000000
7734,0.999997
6430,0.000000
3430,0.999977
3822,0.000000
3033,0.000000
7763,0.000000
2845,1.000000
1329,1.000000
11453,0.954245
7944,0.000000
6959,0.000000
5800,0.000000
10989,0.000000
182,1.000000
7432,0.000000
7802,0.000000
464,0.000000
8458,0.000000
674,0.000000
11531,0.000000
9540,0.000000
377,0.999999
5259,0.000000
6266,1.000000
7968,0.000000
9998,0.000000
11651,0.983578
1102,0.000000
4005,0.000000
11706,1.000000
7096,1.000000
2833,0.999571
3782,0.000087
2134,1.000000
372,0.000000
1583,1.000000
12139,1.000000
9505,1.000000
12320,0.999996
11926,0.999985
2095,0.999999
330,0.000017
10830,0.000000
9612,0.134155
5612,0.000000
7069,0.999989
11628,0.835575
1713,0.000000
7571,0.000008
4915,1.000000
3796,0.000000
12317,0.000000
11747,0.000000
9092,0.996193
835,0.951489
1661,0.000000
5165,0.999988
1895,0.043272
2679,1.000000
7651,0.000334
2761,0.913596
5851,0.000000
8642,0.998170
9890,0.945267
10102,0.000001
10002,0.000000
1517,0.000000
10276,0.000000
6712,1.000000
9007,0.011426
7494,0.999997
2746,0.000000
5877,0.998531
470,0.999741
10358,0.000000
2967,0.000000
6237,1.000000
5908,0.999992
7064,0.002527
6230,0.822217
9466,0.000000
1285,0.000000
10834,0.000000
8953,1.000000
8052,0.000000
5774,0.000000
888,0.000000
4742,0.000000
7882,0.000000
6741,0.999996
2432,0.996819
477,0.000545
9649,1.000000
11303,0.998716
3833,1.000000
1247,0.000000
2872,0.000000
6848,0.000000
5125,0.000000
6035,0.000000
12463,0.988295
9341,0.988909
1051,0.000000
2496,0.071991
11900,0.000000
5675,0.999913
6875,0.040378
10410,0.000000
228,0.000000
7866,0.000000
9904,0.000000
5163,1.000000
4175,1.000000
11252,0.000000
2267,1.000000
323,0.000000
2921,0.000000
8735,0.002146
9753,0.000000
10428,0.000432
3765,1.000000
5151,0.000000
1826,0.000417
840,0.000000
10166,0.999994
4088,0.000000
9080,0.999852
5253,0.945721
1855,0.999900
1535,0.000000
9615,0.995552
7239,0.000000
7363,0.000000
190,1.000000
5961,0.000003
9554,0.996865
2254,0.960667
1722,0.999994
901,0.996210
6180,0.999991
7836,0.999912
8209,0.000000
419,1.000000
774,0.000006
207,1.000000
12217,0.000000
6786,1.000000
12457,0.000000
4022,0.000000
2124,0.759239
7233,0.000000
10857,1.000000
5955,0.995761
2604,0.000000
349,0.002334
7500,0.999979
5682,0.000000
5109,0.000000
3803,0.999999
1915,0.998734
6215,0.100836
11814,1.000000
10954,0.999602
2632,0.000000
5850,0.000000
6599,1.000000
4694,0.000000
11676,0.000000
8135,0.000000
12123,0.000000
8079,0.006845
11999,0.999975
11222,0.999708
1444,0.999989
4148,0.000000
11459,0.999994
2826,1.000000
6515,0.000000
11319,0.999991
380,0.991987
3097,0.000000
6597,0.000000
11065,0.996277
10039,1.000000
7849,0.999999
7890,0.000000
491,0.995375
11892,0.990870
10577,0.000000
1445,0.999997
1104,0.000000
4361,0.000000
4639,0.000000
2303,0.000000
1399,0.983848
2146,1.000000
8213,1.000000
9981,0.000000
5977,0.000003
4227,0.000000
1562,0.917792
5698,0.947398
6151,0.009793
11314,1.000000
2827,0.976530
7626,0.000000
5745,0.000000
3928,1.000000
1525,1.000000
4243,0.999990
3531,0.000000
4325,1.000000
8352,0.000000
7134,0.999952
8250,0.000002
9268,0.000000
2832,0.999976
10861,0.999674
11752,1.000000
5941,0.000000
9864,0.000000
9626,0.000005
4155,0.999687
11716,1.000000
8069,0.000000
12112,0.999999
4257,1.000000
5529,0.000000
4015,0.000000
11032,0.000000
3327,0.984118
3357,0.999999
3092,0.999999
5310,1.000000
1576,1.000000
11967,0.807886
8798,0.000000
6889,0.000000
6522,0.000000
7545,0.455667
4683,0.000000
132,0.991592
4706,0.000000
6130,0.999965
1272,0.999781
9445,0.999971
11298,0.000000
10679,0.000000
2008,1.000000
1803,0.999996
5709,0.000000
11254,0.999989
7001,1.000000
7532,0.005361
988,0.000000
112,0.999996
6800,0.999718
4841,0.000000
4007,0.000042
40,0.000000
12346,0.000000
8593,0.000000
5111,0.999969
2338,0.000000
2179,1.000000
12249,1.000000
12288,0.285890
4438,0.000000
8307,0.000000
2779,0.000000
11092,1.000000
4129,0.183791
1396,0.000000
11558,0.001024
11685,0.000000
5568,0.999768
9063,1.000000
7055,0.994295
2271,1.000000
2523,0.999998
2730,0.999983
5965,0.999997
12344,0.000000
8227,1.000000
4117,0.000000
588,0.000000
4833,0.000000
1183,0.999420
1697,0.000000
3666,0.000000
3076,1.000000
11450,0.000000
293,1.000000
3791,0.000000
9527,0.000000
10111,0.000000
6032,0.000000
2534,0.000000
2806,0.999997
3409,0.999964
53,0.000000
4548,1.000000
7872,0.000001
8469,0.000000
9115,0.996661
8633,1.000000
1486,0.999999
6294,0.999818
7820,0.999997
4643,0.999998
10900,0.999973
11673,0.998906
11157,0.999967
9312,0.992707
431,1.000000
12019,0.000000
8830,0.999953
4781,0.000000
11805,0.951132
4796,0.000000
2292,0.000000
2196,1.000000
9780,0.000000
7091,0.000011
3494,0.976680
1806,0.001821
10815,0.073543
3525,0.000001
3874,1.000000
12226,1.000000
10895,0.998502
4011,0.000000
6978,0.964188
9590,0.000000
5471,0.644045
4468,0.999950
7683,0.999999
1343,1.000000
10575,0.000000
11947,0.000000
333,1.000000
768,0.999997
11680,0.000000
7198,1.000000
6933,0.000000
1662,0.384302
11524,0.000000
7406,0.999998
6097,0.000139
2767,0.770263
3629,0.000002
483,0.825718
2509,0.999989
10220,0.999995
7221,0.000000
7607,0.000000
8444,0.999974
3137,0.644862
2969,0.996511
10292,0.000000
10747,0.000002
3903,0.000000
10958,0.000000
6394,1.000000
936,0.000000
7561,0.000000
221,0.000000
2979,0.000633
1544,0.869421
8112,0.000076
9900,0.000000
1595,0.000000
9978,0.000000
8506,0.000000
10495,0.000000
4458,0.000000
9069,0.999111
7639,0.000000
4911,1.000000
9430,0.997549
912,0.999990
2938,0.000000
6287,1.000000
9937,0.863152
1928,0.869222
329,0.000000
4890,0.999998
10170,0.000000
9553,0.000000
62,1.000000
1084,0.000000
6321,1.000000
9914,0.988807
4720,0.999997
12184,1.000000
11728,0.000000
7162,0.000000
754,0.000000
3925,1.000000
5899,0.000000
2616,1.000000
1443,0.999998
1588,0.000000
208,0.000000
1243,0.000000
10946,1.000000
11176,0.999981
238,0.999993
1622,0.000000
8076,0.489485
6038,1.000000
10948,0.963764
10873,0.000000
10115,0.000000
2436,0.000000
961,0.000000
7022,0.000009
9832,0.999999
7547,0.999971
9323,0.999985
9781,0.000039
7936,0.000000
